Iphone	tag	zhi_score	phone_score	guide_score	risk_level	high_orders	airport_orders	company	consume	area
6512364	0	5	4	0	1	0	1	0.837	0.125	0
5846576	0	4	4	0	1	0	0	0.175	0	0
6772343	0	3	3	0	1	0	0	0.592	0.617	1
488297	0	3	4	0	1	0	0	0.067	0.276	0
5134985	0	3	4	0	1	0	3	0.468	0.825	0
8070747	0	6	3	0	1	0	0	0.262	0.664	0
2950006	0	4	3	0	1	1	0	0.215	0.514	0
6169038	0	3	3	0	1	0	0	0.866	0.922	0
2265806	0	4	4	0	1	0	1	0.949	0.575	0
7242703	0	5	4	0	1	0	0	1	0.702	0
5442481	0	3	4	0	1	0	4	0.517	0.515	0
6599264	0	5	3	0	1	0	0	0.72	0	0
3617880	0	6	4	0	1	0	1	0.173	0.305	0
6252699	0	4	7	0	1	0	0	0.485	0.05	0
9456792	0	4	3	0	1	0	0	0.212	0.137	0
4774866	0	5	3	0	1	0	4	0.049	0.263	0
8497760	0	6	4	0	1	0	1	0.888	0.809	1
385782	0	3	5	0	1	0	0	0.301	0.635	0
8391789	0	3	4	0	1	0	0	0.953	0.51	0
1245883	0	6	3	0	1	0	0	0.915	0.369	0
3697744	0	4	3	0	1	0	16	0.65	0.308	1
1746548	0	5	2	0	1	0	0	1	0.213	0
7682521	0	5	3	0	1	0	0	0.919	0.47	0
1823231	0	5	29	0	1	0	0	0	0	0
5936939	0	4	3	0	1	0	0	1	0.605	0
9549193	0	2	3	0	0	0	0	0.095	0.717	0
254533	0	5	3	0	1	0	0	0.977	0.135	1
6199100	0	6	3	0	1	0	1	1	0.854	1
4241470	0	6	3	0	1	1	1	1	0.646	0
5230298	0	5	3	0	1	1	0	1	0.818	0
2303644	0	2	8	0	1	0	0	0	0	0
5792995	0	4	3	0	1	0	0	1	0.406	0
4119900	0	3	59	0	1	0	0	0.499	0.55	0
9444690	0	5	4	0	1	0	0	0.816	0.595	0
206692	0	2	3	0	1	0	3	0.95	0.462	0
7292227	0	6	3	0	1	1	9	0.125	0.876	0
4811889	0	4	4	5	1	0	1	0.095	0.5	0
4237976	0	5	7	0	1	0	0	0	0	0
9675209	0	6	3	0	1	0	7	0.927	0.239	0
7660075	0	2	3	0	1	0	0	0.972	0.687	0
7068794	0	3	2	0	1	0	1	0.789	0.396	0
6966521	0	5	3	2	1	0	0	1	0.762	0
4131037	0	4	3	0	1	0	0	0.375	0.232	0
159316	0	3	4	0	1	0	5	0.988	0.278	0
9998782	0	4	2	0	1	0	0	0.273	0.321	0
8444051	0	6	4	0	1	2	4	1	0.223	0
8880192	0	5	4	0	1	0	0	1	0.174	0
4233024	0	6	4	0	1	0	0	1	0.554	0
6012577	0	3	4	5	1	0	0	0.493	0.477	0
3507484	0	5	4	0	1	0	3	0.563	0.752	0
2401693	0	5	4	0	1	0	1	0.849	0.047	0
1614657	0	5	3	0	1	0	0	0.969	0.641	0
9366241	0	5	3	0	1	0	0	0.4	0.334	0
6080125	0	6	4	0	1	0	0	0.942	0.323	0
1177046	0	6	5	0	1	0	0	0.022	0.251	0
9381546	0	4	3	0	1	0	0	0.359	0.344	0
1103010	0	4	3	0	1	0	0	0.701	0.36	1
8432375	0	5	3	0	0	0	1	0.964	0.526	0
339234	0	2	10	0	1	0	0	0.282	0.423	0
6487104	0	2	4	0	1	0	1	0.692	0.902	0
1243033	0	6	3	0	1	0	4	1	0.365	0
5613681	0	5	4	0	1	1	4	0.406	0.618	0
548684	0	5	3	0	1	1	0	0.947	0.391	0
5447927	0	3	36	0	1	0	0	0.526	0.184	0
6785830	0	5	3	0	1	0	0	0.907	0.325	0
8010157	0	4	4	0	1	0	7	0.236	0.409	0
7334002	0	5	3	0	1	0	0	0.678	0.124	0
6633638	0	5	3	0	1	5	13	1	0.474	0
6149706	0	4	4	0	1	0	0	0.607	0.232	0
1321623	0	4	3	0	1	0	14	0.075	0.581	0
129982	0	3	3	0	1	0	0	0.196	0.422	0
4227969	0	3	4	0	1	0	0	0	0.11	0
9102851	0	5	4	0	1	0	0	0.419	0.226	0
6263734	0	6	3	0	1	0	17	0.407	0.482	1
136002	0	4	3	0	1	0	0	0.994	0.182	1
5072967	0	6	4	0	1	0	4	0.772	0.513	0
9404423	0	5	2	0	1	0	0	0.771	0.354	1
9380573	0	2	4	0	0	0	0	0.922	0.47	0
9425607	0	3	3	0	1	0	0	0.865	0.118	0
2597784	0	6	3	5	1	0	6	0.916	0.066	0
783984	0	5	3	0	1	1	0	1	0.6	0
7098886	0	3	70	0	1	0	0	0.61	0.321	0
5064511	0	6	3	0	1	0	0	1	0.435	0
1031903	0	5	4	0	1	0	0	0.246	0.26	0
6606256	0	3	5	0	1	0	0	0.619	0.149	0
7148718	0	5	4	5	1	0	3	0.925	0.396	0
251203	0	3	4	0	1	0	1	0.112	0.693	0
8634661	0	6	3	0	1	0	0	0.533	0.031	0
1311497	0	3	4	0	1	0	1	0.302	0.54	0
4762438	0	6	4	0	1	0	4	0.968	0.433	0
2975617	0	1	3	0	0	2	1	0.05	0.687	0
7604	0	5	4	0	1	0	1	0.673	0.375	0
6530323	0	3	3	0	1	0	3	0.251	0.502	0
3854837	0	3	3	0	1	0	0	0.196	0.427	0
2974533	0	5	3	0	1	0	0	0.976	0.802	0
5956383	0	6	3	0	1	0	1	0.702	0.789	0
8350591	0	3	4	0	1	0	2	0.105	0.488	0
2070264	0	5	3	0	1	0	0	0.053	0.574	0
2133841	0	3	4	0	1	0	0	0.458	0.313	0
6502896	0	4	2	0	1	0	0	0.886	0.308	0
1979363	0	5	3	0	1	0	0	0.287	0.283	0
4421429	0	3	3	0	1	0	0	0	0.194	0
3661909	0	6	4	0	1	2	14	1	0.879	0
5390535	0	5	4	0	1	0	0	0.094	0.397	0
9428236	0	4	3	0	1	0	0	0.497	0.756	0
6726092	0	2	4	0	1	0	0	1	0.403	0
7452322	0	5	4	0	1	0	0	1	0.071	1
419707	0	3	4	0	1	0	0	0.201	0.24	0
852582	0	4	3	0	1	0	0	0.294	0.295	0
8963558	0	3	4	0	1	0	0	0.961	0.329	0
6698529	0	6	3	0	1	0	23	0.943	0.872	0
8250837	0	5	4	0	1	0	0	0.431	0.256	0
1448531	0	5	8	0	1	0	0	0.864	0	0
5461223	0	4	3	0	1	0	0	0.267	0.111	1
6095579	0	6	3	0	1	0	2	0.971	0.225	0
803757	0	5	3	0	1	0	0	0.782	0.301	0
4076684	0	3	4	0	1	0	3	0.059	0.081	0
3225786	0	6	3	0	1	0	5	0.256	0.653	0
2301531	0	4	3	0	1	0	0	0.675	0.382	0
1601392	0	6	7	0	1	0	0	0.394	0.299	0
3208107	0	4	4	0	1	0	3	0.274	0.255	0
8847841	0	3	4	0	1	0	0	0.101	0.443	0
4093519	0	3	3	0	1	0	0	0.197	0.023	0
5607018	0	5	4	0	1	0	0	0.73	0.55	0
6286220	0	5	6	0	1	0	0	0.033	0.846	1
1510607	0	4	4	0	1	0	0	0.786	0.442	0
2296199	0	3	4	0	1	0	0	0.775	0.353	0
9489140	0	3	4	0	1	0	0	0.337	0.134	0
7527142	0	6	4	0	1	0	0	0.977	0.362	0
6688192	0	3	3	0	1	0	0	0.886	0.336	0
5973422	0	3	3	0	1	0	1	0.062	0.24	1
7960291	0	3	3	0	0	0	0	0.274	0.711	0
5171698	0	4	73	0	1	0	0	0.311	0.281	1
460038	0	4	9	0	1	0	0	0.172	0.049	0
4846423	0	3	65	0	1	0	0	0.971	0.298	0
4477269	0	3	3	0	0	0	0	1	0.411	0
5331116	0	4	3	0	1	0	0	0.551	0.656	1
586055	0	2	4	0	1	0	0	0	0	0
1248643	0	4	5	0	1	0	0	0.316	0.66	0
1538867	0	5	3	0	1	0	1	0.912	0.076	0
1786215	0	4	4	0	1	0	0	0.404	0.111	0
7586263	0	4	4	0	1	21	16	0.046	0.888	0
5618063	0	3	3	0	1	0	0	0.16	0.478	0
188049	0	5	4	0	1	0	0	0.055	0.636	0
6210023	0	4	3	0	1	0	0	0	0	0
4864668	0	3	3	0	1	0	0	0.449	0.435	0
2456026	0	6	5	0	1	1	0	0.676	0.248	0
8644010	0	5	4	0	1	0	0	0.952	0.181	0
1904514	0	3	3	0	1	0	0	0.041	0.204	1
5872509	0	5	2	0	1	0	0	0.15	0.512	0
9899247	0	4	4	0	1	0	0	0.151	0.302	0
7255430	0	5	4	0	1	1	0	0.082	0.465	0
9087962	0	3	4	0	1	0	0	0.669	0.386	0
1022565	0	3	3	0	1	0	0	0.062	0.303	0
5889773	0	4	3	0	1	0	0	0.835	0.246	0
4306773	0	4	2	0	1	1	0	0.818	0.201	0
2019304	0	4	2	0	1	0	0	0.779	0.397	0
5760409	0	6	4	0	1	0	0	1	0.922	0
6173632	0	5	3	0	1	1	3	0.88	0.538	0
5252356	0	6	4	0	1	0	1	0.273	0.163	0
4071391	0	4	2	0	1	0	0	0.3	0.516	0
9062669	0	4	3	0	1	0	0	0.8	0.325	0
1665599	0	5	3	0	1	0	1	0.906	0.356	0
4256296	0	3	3	0	1	0	0	0.112	0.9	0
2687178	0	5	5	0	1	0	0	1	0.314	0
5898669	0	5	4	0	1	0	0	0.117	0.181	0
6361090	0	5	3	0	1	0	0	0.588	0.346	0
8405323	0	4	4	0	1	0	0	0.071	0.159	0
8650112	0	5	7	0	1	0	2	0.86	0.43	0
1688270	0	5	3	0	1	0	0	0.214	0.108	0
2124448	0	4	4	0	1	0	2	0.957	0.759	0
5386923	0	4	2	0	1	0	1	0.678	0.135	0
7847754	0	4	4	5	1	0	0	0.842	0.504	0
8691359	0	4	5	0	1	1	0	0.937	0.442	0
9587909	0	4	3	0	1	0	0	0.01	0.282	1
3695479	0	3	4	0	1	0	4	0.66	0.368	0
4933434	0	4	3	0	1	0	0	0.969	0.566	0
2009660	0	4	3	0	1	0	2	1	0.589	0
6971730	0	3	18	0	1	0	0	0.967	0.497	0
7861986	0	4	4	0	1	0	1	0.991	0.279	0
2203664	0	6	3	0	1	0	0	0.974	0.538	0
2815468	0	6	3	0	1	0	0	0.913	0.136	0
1752469	0	5	3	0	1	1	2	0.964	0.467	0
733949	0	6	3	0	1	0	0	0.915	0.35	0
1618063	0	3	23	0	1	0	0	0.389	0.522	0
535583	0	6	6	0	1	2	38	0.203	0.636	0
6072245	0	6	4	0	1	0	1	0.961	0.322	1
4759705	0	5	5	0	1	5	21	0.87	0.056	0
2333359	0	4	10	0	1	0	0	0.093	0.758	0
2155508	0	5	4	0	1	0	16	0.771	0.418	0
8345202	0	3	4	0	1	0	0	0.218	0.299	0
1284725	0	4	30	0	1	0	0	0.975	0.447	0
1358259	0	4	4	0	1	0	0	0	0	0
9273411	0	4	4	0	0	0	1	0.206	0.797	0
156499	0	4	4	0	1	0	0	0.803	0.395	1
4555703	0	5	4	0	1	2	3	0.869	0.38	1
4060280	0	1	8	0	0	0	0	0.52	0.239	0
154735	0	5	3	0	1	0	0	0.189	0.527	0
1912946	0	3	3	0	1	0	0	0.247	0.213	0
5228451	0	5	2	0	1	0	0	0.958	0.243	0
5158183	0	6	4	2	1	0	0	0.712	0.405	0
2586056	0	6	3	0	1	0	0	0.956	0.143	0
4038972	0	5	4	0	1	31	7	0.971	0.572	0
6795836	0	3	4	0	1	0	0	0.56	0.315	0
3204262	0	5	4	0	1	0	2	0.15	0.283	0
6527622	0	7	3	0	1	0	18	0.771	0.915	0
1201980	0	5	4	0	1	0	0	0.988	0.245	0
1013458	0	5	3	0	1	0	0	0.28	0.659	0
7512545	0	1	3	0	0	0	3	0.447	0.721	0
9184126	0	3	3	0	1	0	0	0	0	0
2152619	0	3	4	0	1	0	0	0.772	0.257	0
2681242	0	3	4	0	1	0	0	0.846	0.214	0
353101	0	3	3	0	1	0	0	0.714	0.188	0
8347464	0	4	94	0	1	0	0	0	0	1
7980348	0	3	3	0	1	0	0	0.65	0.274	0
8179256	0	4	3	0	1	1	0	0.949	0.637	0
8483187	0	5	4	0	1	0	7	0.946	0.295	0
4255906	0	5	3	0	1	0	0	0.929	0.274	0
6068914	0	3	3	0	1	0	0	0.751	0.125	0
1395741	0	4	4	0	1	2	5	0.645	0.251	0
741108	0	6	3	0	1	0	0	0.276	0.172	0
25200	0	6	3	0	1	0	0	0.617	0.189	0
5353045	0	4	28	0	1	0	1	0.164	0.56	0
7969827	0	5	3	0	1	0	0	0.384	0.101	0
2728650	0	5	3	0	1	0	0	0.278	0.052	0
8498247	0	5	4	0	1	0	0	0.398	0.437	0
1655269	0	2	2	0	1	0	0	0.1	0.29	0
2111328	0	7	3	0	1	0	0	0.932	0.581	0
2491565	0	6	5	0	1	2	0	1	0.616	0
6601020	0	3	4	0	1	0	0	0.523	0.22	0
6974020	0	4	3	0	1	0	29	0.52	0.103	1
3211182	0	3	3	0	1	0	0	0.913	0.625	0
7373925	0	3	4	0	1	0	0	0	0	0
2111687	0	2	3	0	0	0	0	0.361	0.812	0
9760311	0	4	4	0	1	0	0	0.311	0.433	0
9740637	0	4	6	0	1	0	0	0.032	0.001	0
9651755	0	3	3	0	1	1	11	0.788	0.86	0
7354474	0	3	4	0	1	0	0	0.759	0.164	0
9422690	0	4	4	0	1	2	20	0.208	0.14	0
738955	0	4	3	5	1	0	1	0.077	0.454	0
3182495	0	5	4	0	1	0	2	0.48	0.118	0
6676802	0	3	3	0	1	1	2	0.242	0.494	0
8971154	0	4	3	0	1	0	0	0.406	0.282	0
1185561	0	4	4	0	0	0	2	0.095	0.148	1
5136285	0	4	4	0	1	0	0	0.968	0.618	0
1188070	0	6	3	0	1	0	3	0.487	0.484	0
7247870	0	5	4	0	0	0	1	1	0.857	1
1962241	0	4	3	0	1	0	10	0.046	0.728	0
7719680	0	4	4	0	1	0	0	0.078	0.669	0
635886	0	5	4	0	1	0	1	0.304	0.334	0
3386049	0	5	3	0	1	0	2	0.874	0.424	0
4497649	0	6	3	0	1	0	0	0.929	0.214	0
8475193	0	5	8	0	1	0	0	0.907	0.327	0
5608125	0	3	6	0	0	0	0	0.955	0.274	0
4465990	0	6	4	0	1	4	32	0.449	0.646	0
1363646	0	3	4	0	1	0	0	1	0.055	0
6116912	0	6	3	0	1	0	4	0.045	0.443	0
4187154	0	1	3	0	0	0	2	0.603	0.375	0
354769	0	3	3	0	1	0	0	0.122	0.293	0
3962690	0	4	12	0	1	0	0	0.412	0.287	0
5755687	0	3	2	0	1	0	0	0.982	0.605	1
2082714	0	5	2	0	1	0	7	0.072	0.479	0
4706396	0	2	6	0	1	0	0	1	0.366	0
5692457	0	4	3	0	1	0	0	0.952	0.426	1
2142382	0	5	4	0	1	0	0	0.643	0.447	0
6922141	0	1	4	0	0	0	0	0.945	0.315	0
2570965	0	6	3	0	1	0	1	0.746	0.435	0
6467689	0	4	3	0	1	0	4	0.028	0.226	0
1444936	0	5	4	0	1	0	0	0.762	0.646	0
2897225	0	3	6	0	1	0	1	0.253	0.301	0
1386938	0	6	4	0	1	0	0	0.756	0.21	1
7699032	0	6	6	0	1	0	0	0.918	0.289	0
4807653	0	4	2	0	1	0	0	0	0.439	0
1447446	0	5	3	0	1	0	0	0.525	0.369	0
5495627	0	4	4	0	1	0	0	0.286	0.003	0
7129697	0	4	2	0	1	1	5	0.963	0.496	0
5891743	0	3	2	0	1	0	0	0.183	0.395	0
3594096	0	3	4	10	1	0	0	0.217	0.359	1
5786551	0	3	3	0	1	0	2	0.119	0.461	0
7130902	0	3	4	0	1	0	0	0	0	0
7656026	0	4	5	0	1	0	2	0.727	0.229	0
8219568	0	5	4	0	1	0	0	0.053	0.246	1
5612514	0	4	3	0	1	0	1	0.767	0.275	0
7413637	0	4	3	0	1	0	1	0.179	0.349	0
567566	0	5	3	0	0	1	4	1	0.834	0
1925504	0	4	2	0	1	0	0	0.201	0.239	1
3115274	0	5	3	0	1	1	8	0.518	0.233	0
8192927	0	5	4	0	1	0	6	0.022	0.384	1
5016697	0	5	4	0	1	0	0	0.344	0.284	0
5487516	0	4	4	0	1	0	0	1	0.298	0
5179202	0	4	2	0	1	0	1	0.87	0.231	1
6930378	0	3	3	0	1	0	6	0.923	0.85	0
8973675	0	5	4	0	1	0	0	0.643	0.066	0
9837109	0	5	3	0	1	0	0	0.974	0.148	0
293334	0	4	3	0	1	5	0	0.27	0.232	0
2632867	0	6	3	0	1	0	7	0.14	0.623	0
7511288	0	6	30	0	1	0	1	1	0.499	0
7262844	0	3	2	0	1	0	408	0.975	0.391	0
5428871	0	4	4	0	1	0	0	1	0.002	0
7806433	0	4	42	0	1	0	0	0.833	0.017	0
990670	0	3	3	0	1	0	0	0.157	0.709	0
9777517	0	5	3	0	1	0	0	0.904	0.434	0
9735828	0	5	3	0	1	0	0	0.97	0.437	0
2178084	0	3	3	0	1	0	1	0.089	0.68	0
151067	0	5	4	0	1	0	0	0.922	0.191	0
839082	0	3	4	0	1	0	6	0.583	0.253	0
3257024	0	6	3	0	1	0	2	0.217	0.642	0
1386407	0	5	3	0	1	0	0	0.215	0.18	0
8236215	0	6	5	0	1	0	0	0.858	0.685	1
7595365	0	6	4	0	1	0	0	0.721	0.55	0
1944392	0	5	3	0	1	2	4	0.366	0.886	0
4705984	0	6	3	0	1	0	0	0.152	0.363	0
807934	0	3	4	0	1	0	0	0.964	0.429	0
9744925	0	5	4	0	1	4	13	0.852	0.949	0
340146	0	3	4	0	1	0	8	1	0.565	0
4716913	0	2	4	0	1	0	0	0.111	0	0
3056246	0	6	3	0	1	0	1	0.968	0.209	0
261089	0	5	2	0	1	0	0	0	0	0
6708290	0	3	3	0	1	0	1	0.952	0.269	0
2948926	0	2	3	0	0	0	0	0.834	0.478	0
7307477	0	4	4	0	1	0	0	0.786	0.351	0
7411984	0	2	3	0	0	0	0	0.315	0.815	0
4881946	0	5	9	0	1	0	1	0.776	0.073	0
122134	0	6	5	0	1	0	0	0.067	0.391	0
4081915	0	4	2	0	0	0	0	0.118	0.686	0
6182072	0	2	5	0	1	0	0	0.48	0.397	0
503439	0	6	3	0	1	1	1	0.906	0.201	0
1056585	0	4	3	0	1	0	0	0.338	0.073	0
1468880	0	4	17	0	1	0	0	0.182	0.274	0
451950	0	3	19	5	1	0	0	0	0	0
2707477	0	4	4	0	1	0	3	0.984	0.3	0
3189283	0	5	3	0	1	0	0	0.108	0.841	0
4523988	0	5	5	0	1	0	0	0.612	0.216	0
3970642	0	5	4	0	1	1	1	0.955	0.634	0
7617955	0	2	3	0	1	0	0	0.155	0.23	0
1205802	0	2	3	0	1	0	0	0.173	0.462	0
1357003	0	4	3	0	1	0	0	0.588	0.207	0
9865432	0	4	3	0	1	1	1	0.37	0.638	1
2875440	0	7	3	0	1	0	0	1	0.268	1
8496912	0	5	4	0	1	0	4	0.988	0.529	0
4752061	0	4	4	0	1	0	0	0.96	0.483	0
1074686	0	5	4	0	1	0	0	0.586	0.554	0
1504863	0	5	3	0	1	0	0	1	0.522	0
2784857	0	5	19	0	0	0	0	0.047	0.166	1
1471046	0	5	3	0	1	0	0	0.632	0.242	1
1451220	0	5	3	0	1	0	0	0.96	0.813	0
3630219	0	5	3	0	1	0	0	0.927	0.585	0
2944126	0	4	3	2	1	0	0	0.571	0.268	0
5240458	0	4	2	0	1	1	1	0.094	0.359	0
7600606	0	4	3	0	1	4	9	0.627	0.444	0
7394732	0	4	3	0	1	0	0	0.77	0.439	0
7970864	0	3	4	5	1	0	11	0.2	0.799	0
7337450	0	3	6	0	1	0	0	0.184	0	1
8486679	0	5	8	0	1	0	0	0.953	0.173	0
3672365	0	4	3	0	1	0	0	0	0.313	0
8858556	0	6	3	0	1	0	3	0.234	0.202	0
1981895	0	3	8	0	1	0	6	0.492	0.511	0
7928794	0	6	4	0	1	0	0	0.899	0.441	0
5737450	0	6	3	0	1	12	11	0.977	0.527	0
9657623	0	3	2	0	1	0	0	0.353	0.227	0
2919308	0	5	4	0	1	0	0	0.952	0.463	0
8634607	0	5	3	0	1	0	0	0.374	0.325	0
8545358	0	2	2	0	1	0	0	0.143	0.745	0
2466804	0	4	3	0	1	0	2	0.497	0.594	1
1271426	0	6	5	0	1	0	0	0.28	0.468	0
2183820	0	5	4	0	1	0	0	0.688	0.706	0
4214855	0	4	3	0	0	0	0	1	0.304	0
4195295	0	5	6	0	1	0	0	1	0.403	0
3889801	0	4	5	0	1	0	0	0.264	0.489	0
4353519	0	2	4	0	1	0	0	0.691	0.628	0
6478875	0	4	3	0	1	0	4	1	0.302	0
8197418	0	3	4	0	1	0	4	0.28	0.637	0
4484926	0	4	3	0	0	0	0	0.231	0.82	1
9236296	0	3	3	0	1	0	0	0.923	0.491	0
6154264	0	5	4	0	1	0	0	0.05	0.281	1
4454519	0	5	4	0	1	0	1	0.955	0.396	0
2850567	0	5	4	0	1	0	0	0.842	0.404	1
8555804	0	6	39	0	1	0	0	0.402	0.666	0
4839848	0	4	4	0	1	0	0	0.952	0.469	0
7385353	0	5	4	0	1	0	0	0.856	0.286	0
5327235	0	5	4	0	1	0	0	0.186	0.423	0
6540261	0	3	4	0	1	0	7	0.955	0.794	0
5875104	0	3	4	0	1	0	0	0.491	0.412	0
3795069	0	4	3	0	1	0	2	0.643	0.363	0
8780973	0	5	4	0	1	0	0	0	0	0
1318690	0	4	4	0	1	0	2	0.904	0.21	0
3204408	0	4	8	0	1	0	7	0.657	0.638	0
5023005	0	4	3	0	0	0	0	0.413	0.725	0
3765174	0	5	3	0	1	0	3	0.694	0.338	0
5819535	0	2	4	0	1	0	1	0.958	0.212	0
7019720	0	6	7	0	1	0	0	0.964	0.212	0
4032139	0	4	3	0	1	0	0	0.964	0.222	0
9413265	0	4	3	0	1	0	0	0.973	0.668	0
612269	0	5	6	0	1	0	0	0.048	0.396	0
9687387	0	4	3	0	1	0	0	0.119	0.347	0
2234129	0	5	4	0	1	0	0	0.808	0.693	0
2071736	0	5	4	0	1	0	0	0.967	0.887	0
76653	0	2	4	0	1	0	0	0.871	0.401	0
7986956	0	4	3	0	1	0	0	0.101	0.214	0
677175	1	1	91	0	0	0	0	0	0	0
8810385	0	6	3	0	1	0	0	0.097	0.197	0
4193549	0	5	3	0	1	0	0	0.043	0.571	0
9098360	0	4	3	0	1	0	0	0.02	0	0
1258888	0	6	3	0	1	0	0	1	0.391	0
2688783	0	5	73	0	1	0	0	1	0.117	0
9289107	0	4	3	0	1	0	0	0.515	0.493	0
6051029	0	5	4	0	1	0	0	0.124	0.245	0
4030306	0	3	3	0	1	5	7	0.939	0.847	0
4139388	0	2	4	0	1	2	0	1	0.427	0
4203435	0	2	3	0	0	3	0	0.937	0.176	0
5795420	0	2	93	18	1	0	0	0.37	0.603	0
5074785	0	6	3	0	1	0	0	0	0	0
5207621	0	5	3	0	0	0	21	0.619	0.989	0
1132482	0	3	3	0	1	0	0	0.945	0.7	0
9947731	0	6	3	0	1	0	1	0.776	0.251	0
4184023	0	5	3	0	1	0	0	1	0.432	1
1403119	0	6	3	0	1	0	1	0.749	0.574	0
5823761	0	4	3	0	1	0	0	0.156	0.315	1
8157673	0	6	4	0	1	4	2	0.974	0.766	0
4933173	0	5	6	0	1	0	0	0.118	0.102	0
7224652	0	6	7	0	1	0	9	0.305	0.602	0
1063018	0	5	4	0	1	0	2	0.994	0.897	0
7769454	0	6	3	0	1	0	2	0.817	0.395	0
6557607	1	1	3	0	0	0	0	0	0.194	0
2049204	0	5	3	0	1	0	0	0.396	0.2	0
1636468	0	6	3	0	1	0	7	0.854	0.615	0
9995692	0	5	4	0	1	3	5	1	0.799	0
5661752	1	2	28	0	1	0	0	0	0	0
2185396	0	4	4	5	1	0	14	0.474	0.642	1
4824443	0	4	3	0	1	0	1	0.6	0.41	0
7157902	0	3	3	0	1	0	16	0.133	0.282	0
5191849	0	3	3	0	1	1	1	0.091	0.172	0
7196730	0	4	3	0	1	0	1	0.483	0.008	0
132269	0	6	8	0	1	0	6	0.99	0.375	0
5340316	0	3	6	0	1	0	0	0.405	0.275	0
4636663	0	4	3	0	0	0	0	0.647	0.716	0
2716456	0	6	4	0	1	0	0	0.945	0.59	0
1757766	0	6	3	0	1	2	1	0.972	0.154	0
5428319	0	6	4	0	1	0	0	0.147	0.458	0
3190231	0	5	19	0	1	0	0	1	0.523	0
701415	0	3	3	0	1	0	0	0.445	0.337	0
5422202	0	7	4	0	1	0	0	0.557	0.177	0
6308161	0	5	13	0	1	0	0	0	0	0
1716213	0	4	4	0	1	0	2	0.443	0.201	0
2173319	0	6	3	5	1	3	0	0.919	0.498	0
2566800	0	6	3	0	1	0	11	1	0.618	0
9840970	0	4	8	0	1	0	0	0.389	0.293	1
4763560	0	5	4	0	0	0	0	0.976	0.818	1
6928874	0	5	3	0	1	0	5	0.844	0.313	0
4032300	0	3	3	0	1	0	0	0.949	0.412	1
6008362	0	3	3	0	1	0	1	0.294	0.536	0
2505636	0	3	9	0	1	0	8	0.39	0.246	0
8012178	0	6	3	0	1	0	0	1	0.9	0
4688841	0	3	7	0	1	0	1	0.069	0.087	1
8270572	0	6	2	0	1	0	0	0.985	0.4	1
7384025	0	4	3	0	0	1	0	0.358	0.523	0
3869239	0	5	3	0	1	0	3	0.038	0.257	1
9208912	0	3	3	0	1	0	13	1	0.363	0
9310214	0	6	3	0	1	0	0	0.96	0.572	0
1047044	0	5	3	0	1	0	1	0.393	0.329	0
7255191	0	4	3	0	1	4	0	0.848	0.717	0
4369483	0	5	3	0	1	0	0	1	0.612	0
1868879	0	2	6	20	1	0	0	0.771	0.252	0
569973	0	5	3	0	1	0	1	0.126	0.255	0
8536244	0	4	3	0	1	0	0	0.915	0.444	0
2281926	0	3	2	0	1	0	0	1	0.431	0
5883983	0	6	3	0	1	1	19	0.236	0.923	0
7891198	0	3	3	0	0	0	1	0.133	0.275	0
5044830	0	4	3	0	1	0	0	0.212	0.32	0
2928869	0	5	2	0	1	0	5	0.664	0.57	0
3820330	0	2	4	0	1	0	3	0.389	0.501	0
1085875	0	4	4	0	1	0	0	0.914	0.149	0
7163200	0	6	2	0	1	0	0	0.869	0.457	0
3780661	0	5	3	0	1	0	0	1	0.27	0
242866	0	5	4	0	1	0	1	1	0.375	0
1021133	0	4	2	0	1	0	0	0.298	0.459	0
4433068	0	5	3	0	1	0	7	0.876	0.379	0
6539791	0	5	3	0	1	0	0	0.603	0.459	0
743982	0	3	7	0	0	0	0	0.504	0.201	0
416060	0	4	4	0	1	0	0	1	0.164	0
3862156	0	4	4	0	1	0	2	0.496	0.601	0
9658406	0	5	3	0	1	0	0	0.955	0.316	0
5771351	0	3	3	0	1	0	36	0.644	0.715	0
6484375	0	6	4	0	1	1	10	1	0.928	0
2986321	0	4	16	2	1	0	0	0	0	0
288323	0	2	4	0	1	6	53	0.213	0.961	0
2431559	0	5	3	0	1	1	1	1	0.076	0
380421	0	3	3	0	1	0	0	0.312	0.296	0
7369105	0	6	3	0	0	0	12	0.047	0.803	0
5877697	0	2	3	0	1	0	0	0.354	0.345	1
6417516	0	6	4	0	1	0	0	0.446	0.33	0
2339906	0	3	3	0	1	0	0	0.478	0.616	0
823400	0	6	4	0	1	0	0	0.544	0.677	0
5361404	0	3	2	5	1	0	0	0.479	0.289	0
3286146	0	5	4	0	1	0	0	0.485	0.069	0
1858462	0	3	3	0	1	0	0	0.123	0.737	0
6935410	0	4	3	0	1	0	17	0.33	0.452	0
725345	0	5	4	0	1	0	0	0.96	0.307	0
5166189	0	3	3	0	1	0	0	1	0.84	0
6141887	0	4	4	0	1	0	0	0.146	0.258	1
8198165	0	3	5	0	1	0	1	0.937	0.511	1
573322	0	3	4	0	1	0	8	0.056	0.566	0
1671331	0	4	3	0	1	0	0	0.337	0.311	0
7564810	0	4	4	0	1	0	0	0.212	0.1	1
9826347	0	3	2	5	0	0	5	0.058	0.699	0
7269640	0	6	3	0	1	0	1	0.749	0.606	1
4831516	0	5	3	0	1	0	2	0.034	0.498	0
